Date,Open,High,Low,Close,Adj Close,Volume
2017-07-27,76.694847,77.294235,74.923920,75.468819,73.983330,7645534
2017-07-28,75.250862,75.931984,74.351768,75.577797,74.090172,3323407
2017-07-31,75.577797,76.149948,74.678711,75.141876,74.054764,3185169
2017-08-01,75.141876,76.749336,75.141876,76.395149,75.289902,4837408
2017-08-02,76.667603,78.384041,76.585869,77.348732,76.229698,8038370
2017-08-03,77.430466,77.730164,74.705956,75.060143,73.974213,4567580
2017-08-04,74.978409,75.877495,74.215546,75.196365,74.108467,4232805
2017-08-07,75.441574,76.776581,75.196365,76.340660,75.236214,4115633
2017-08-08,76.367905,76.940056,73.779625,74.842186,73.759407,5253069
2017-08-09,74.651466,74.651466,65.742332,67.703979,66.724464,9968105
2017-08-10,66.750397,67.159073,61.710064,63.126808,62.213524,9423614
2017-08-11,62.118740,63.099564,57.759529,61.955269,61.058937,9495491
2017-08-14,62.663643,64.243851,60.919956,63.562729,62.643135,5295042
2017-08-16,62.118740,63.453747,59.421478,62.772621,61.864460,12736794
2017-08-17,62.936092,64.025894,61.192410,61.791798,60.897831,6875611
2017-08-18,61.165161,61.846291,60.238831,61.165161,60.280258,5649934
2017-08-21,61.573837,62.037003,58.168205,58.576881,57.729424,5089527
2017-08-22,59.149029,59.584949,57.105648,57.923000,57.085003,7407672
2017-08-23,58.549637,60.211586,58.304432,59.966381,59.098816,8584999
2017-08-24,60.320564,60.429546,58.903824,59.475967,58.615501,8056806
2017-08-28,63.807934,65.960297,62.690887,64.952225,64.012527,29813304
2017-08-29,63.971405,66.886627,63.617218,64.816002,63.878284,18008160
2017-08-30,65.606110,71.845230,65.469879,69.829094,68.818840,30155980
2017-08-31,72.471863,72.989517,69.774605,72.226654,71.181717,43525545
2017-09-01,72.335640,75.659538,71.572777,74.433510,73.356651,32679896
2017-09-04,74.215546,74.351768,69.747360,71.273079,70.241936,18357593
2017-09-05,71.600021,73.616158,71.273079,72.526352,71.477074,11848407
2017-09-06,70.891647,71.981453,70.019806,71.273079,70.241936,12783470
2017-09-07,71.627266,72.608086,70.646446,71.055122,70.027130,7770281
2017-09-08,71.327568,71.817978,68.848267,69.529396,68.523491,6971107
2017-09-11,70.019806,72.117676,69.856339,71.191345,70.161392,6951762
2017-09-12,71.817978,73.507172,71.055122,72.989517,71.933548,10505454
2017-09-13,72.962273,73.289215,71.000633,71.245834,70.215096,5706700
2017-09-14,71.382057,72.635330,70.646446,71.872475,70.832664,6454072
2017-09-15,70.864403,71.790733,70.401237,71.191345,70.161392,7230572
2017-09-18,71.736244,72.417374,70.891647,71.300323,70.268799,4911385
2017-09-19,71.354813,72.035942,70.891647,71.382057,70.349335,4268999
2017-09-20,71.790733,71.790733,70.346748,70.510216,69.490105,4512226
2017-09-21,70.510216,71.354813,68.058167,69.583885,68.577179,5582608
2017-09-22,69.120720,69.120720,65.933044,66.341721,65.381920,5068371
2017-09-25,66.423462,66.505196,61.982513,63.562729,62.643135,6702097
2017-09-26,63.535484,65.497124,62.554661,64.625282,63.690315,7843415
2017-09-27,65.115700,65.824066,61.655575,62.254967,61.354294,6787630
2017-09-28,62.554661,63.617218,61.791798,62.827110,61.918159,5966330
2017-09-29,63.208542,64.134872,62.908848,63.372013,62.455181,4897720
2017-10-03,63.508240,63.535484,60.129848,60.919956,60.038597,10619689
2017-10-04,61.137917,63.181297,60.974445,62.827110,61.918159,11902628
2017-10-05,63.535484,67.131828,63.263031,66.259987,65.301369,19893119
2017-10-06,66.968361,68.112656,66.341721,67.268059,66.294853,11055196
2017-10-09,65.388145,66.450706,63.807934,65.006714,64.066231,13791758
2017-10-10,65.115700,66.477951,65.115700,65.524368,64.576401,6910072
2017-10-11,66.014786,67.240814,64.080383,64.816002,63.878284,7825089
2017-10-12,65.388145,65.824066,64.570793,65.442635,64.495842,3939302
2017-10-13,65.824066,66.014786,65.115700,65.306412,64.361595,3528261
2017-10-16,65.742332,65.905800,63.480991,63.971405,63.045898,4904567
2017-10-17,64.216606,64.816002,63.780689,64.352837,63.421818,3021964
2017-10-18,64.298347,67.322548,63.671707,66.804893,65.838394,10564364
2017-10-19,67.159073,69.202454,66.668663,68.439590,67.449448,4913758
2017-10-23,68.875519,70.728180,68.221634,69.175209,68.174423,8950521
2017-10-24,69.202454,69.938072,68.330612,68.821022,67.825348,4607943
2017-10-25,69.120720,70.401237,67.594994,69.583885,68.577179,5888478
2017-10-26,69.474907,71.790733,68.739288,71.382057,70.349335,7526631
2017-10-27,71.872475,72.417374,70.019806,70.809914,69.785477,6223089
2017-10-30,71.191345,74.324524,70.346748,73.125748,72.067802,9970100
2017-10-31,73.398193,73.398193,70.864403,72.090431,71.047470,5377681
2017-11-01,72.362885,73.725136,71.981453,72.526352,71.477074,4099352
2017-11-02,72.635330,73.888603,71.845230,72.662575,71.611336,4093488
2017-11-03,73.016762,77.757408,72.417374,76.558624,75.451019,12055417
2017-11-06,78.029854,82.525291,77.730164,81.571716,80.391579,23094679
2017-11-07,81.598961,82.988457,76.940056,80.836098,79.666611,13500041
2017-11-08,80.672623,86.312355,79.773537,82.552536,81.358208,25171927
2017-11-09,82.743248,84.950104,81.244774,84.132751,82.915565,9036184
2017-11-10,84.105507,86.230621,82.716003,85.222549,83.989594,10508253
2017-11-13,85.603981,87.293175,82.198349,83.260910,82.056335,10686118
2017-11-14,82.824989,86.312355,82.552536,84.650406,83.425735,11548080
2017-11-15,84.350708,84.895615,79.610069,80.127724,78.968475,7782830
2017-11-16,79.010681,79.555580,76.068214,78.874451,77.733337,10159450
2017-11-17,79.828033,86.503067,79.664558,85.331535,84.097000,15663475
2017-11-20,85.522247,88.274002,85.031837,87.402161,86.137665,15919341
2017-11-21,87.729095,88.110527,82.933968,83.615089,82.405388,9886154
2017-11-22,84.078262,86.748276,83.124680,85.985413,84.741417,9094343
2017-11-23,86.094391,86.339600,81.571716,83.097435,81.895226,8674970
2017-11-24,83.151924,84.677650,81.735184,83.506111,82.297997,6903783
2017-11-27,81.735184,82.933968,80.018745,82.416313,81.223961,8443699
2017-11-28,82.389069,83.206413,80.400177,81.108543,79.935104,5184110
2017-11-29,81.108543,81.435486,79.555580,80.345688,79.183281,4860242
2017-11-30,79.828033,81.462730,79.065170,79.882523,78.726830,4958806
2017-12-01,80.100479,82.470802,76.313416,77.566689,76.444504,9676577
2017-12-04,77.811897,79.446602,71.790733,77.702911,76.578751,12792602
2017-12-05,77.730164,79.991501,76.040962,79.419357,78.270363,8662641
2017-12-06,78.302307,80.318443,76.994545,77.512199,76.390793,7070494
2017-12-07,77.757408,81.163040,77.430466,80.400177,79.237000,6141639
2017-12-08,81.299263,83.124680,80.972321,82.307327,81.116547,9632929
2017-12-11,83.042946,84.051018,81.571716,83.533356,82.324844,8346215
2017-12-12,83.860298,84.623161,81.217529,83.124680,81.922073,14052062
2017-12-13,81.735184,83.587845,79.664558,80.372932,79.210144,14168202
2017-12-14,80.100479,81.898651,77.839142,80.945076,79.774002,8661813
2017-12-15,84.432442,84.895615,82.116615,84.568672,83.345169,17693281
2017-12-18,80.645378,90.698807,76.122704,87.156952,85.896011,66541253
2017-12-19,87.129707,88.110527,84.922859,87.402161,86.137665,14853348
2017-12-20,87.184196,88.846146,85.930923,87.701851,86.433029,11399943
2017-12-21,87.729095,89.881454,87.320419,88.600937,87.319107,10145045
2017-12-22,88.791656,90.426361,87.783585,88.764412,87.480217,8437720
2017-12-26,88.818901,90.017685,87.701851,88.927879,87.641319,5369778
2017-12-27,88.818901,92.279022,88.491959,90.426361,89.118126,16657198
2017-12-28,90.453606,91.107483,89.091347,90.044930,88.742203,6887899
2017-12-29,89.908699,91.679634,89.309311,90.644318,89.332916,7840092
2018-01-01,90.344620,92.551476,89.908699,90.480850,89.171814,7745247
2018-01-02,90.508095,91.216469,88.355736,89.309311,88.017242,4977129
2018-01-03,89.309311,98.218445,89.309311,96.011597,94.622551,39032205
2018-01-04,95.902618,100.915710,94.894547,99.880394,98.435379,22778210
2018-01-05,100.697746,105.874306,99.389984,105.247673,103.725006,21144683
2018-01-08,104.947975,109.525146,104.784508,107.045845,105.497162,15147523
2018-01-09,107.890442,108.408096,105.765327,106.746147,105.201797,8653790
2018-01-10,106.855133,111.078117,106.800636,108.326363,106.759163,21411711
2018-01-11,107.890442,110.996384,106.555435,109.906578,108.316513,10238800
2018-01-12,110.070045,111.023628,105.847061,108.953003,107.376732,9577781
2018-01-15,109.525146,110.179031,107.509010,107.999420,106.436943,5453962
2018-01-16,108.271873,108.489838,102.550407,106.037781,104.503685,13454300
2018-01-17,105.819817,112.086182,102.386940,111.459549,109.847015,17383941
2018-01-18,112.249657,113.067001,102.822861,106.391968,104.852745,24303136
2018-01-19,106.391968,109.525146,102.741127,108.816772,107.242477,25753085
2018-01-22,107.890442,110.260765,106.800636,108.380852,106.812851,10534230
2018-01-23,108.653305,111.840981,106.855133,111.377808,109.766457,13877472
2018-01-24,111.323318,113.094254,108.980247,111.977203,110.357178,14325102
2018-01-25,111.704750,117.562439,109.961067,116.826820,115.136635,24286217
2018-01-29,117.480705,120.150719,114.756195,116.254677,114.572762,14632536
2018-01-30,114.974159,116.363655,113.067001,115.137627,113.471870,7873404
2018-01-31,114.402016,119.197144,113.966095,116.172943,114.492218,14190496
2018-02-01,116.063957,118.270813,110.996384,116.608864,114.921829,9002862
2018-02-02,116.063957,116.063957,106.310226,107.454521,105.899925,12747646
2018-02-05,100.861214,109.525146,100.098358,108.680550,107.108223,11825552
2018-02-06,100.806725,107.999420,99.553452,106.419212,104.879593,10865044
2018-02-07,108.735039,110.478722,106.310226,107.209312,105.658272,7308821
2018-02-08,108.026665,112.331390,107.291054,111.432304,109.820152,8147287
2018-02-09,108.980247,115.437325,107.699730,114.483749,112.827461,11122413
2018-02-12,115.083138,119.496841,115.083138,118.379791,116.667130,13340428
2018-02-14,119.060921,121.785423,118.107338,119.578575,117.848572,12691224
2018-02-15,120.477661,121.322258,114.783440,117.017540,115.324593,9129656
2018-02-16,117.589684,119.033676,111.595772,113.230476,111.592316,10018309
2018-02-19,111.704750,113.039757,109.252693,110.560455,108.960930,8936687
2018-02-20,110.070045,110.914642,106.255737,107.890442,106.329536,11610335
2018-02-21,108.598816,109.252693,106.419212,107.563499,106.007332,7621480
2018-02-22,106.800636,111.405060,105.601860,110.778419,109.175728,16437924
2018-02-23,111.432304,112.113426,109.797600,111.350563,109.739609,9189024
2018-02-26,111.704750,113.257721,110.887398,112.031693,110.410873,5353014
2018-02-27,112.249657,114.347519,109.634125,112.821800,111.189560,10994042
2018-02-28,111.677505,113.312210,110.342499,110.914642,109.309982,7114891
2018-03-01,110.914642,112.631081,107.999420,108.517082,106.947113,6606714
2018-03-05,108.435341,110.451477,107.209312,109.470657,107.886902,7142031
2018-03-06,110.342499,110.805664,98.136711,101.460609,99.992729,14797586
2018-03-07,99.662437,101.051933,92.197289,93.831993,92.474480,39901321
2018-03-08,94.812813,96.665482,87.184196,92.061066,90.729179,35549750
2018-03-09,92.061066,92.905663,84.268974,85.059082,83.828499,31361197
2018-03-12,86.339600,89.581764,81.735184,88.410225,87.131149,36867220
2018-03-13,88.301247,89.636253,85.549492,87.047974,85.788612,27822361
2018-03-14,85.440514,90.017685,85.304291,89.227577,87.936676,24472244
2018-03-15,89.091347,92.878410,88.927879,91.025749,89.708839,24216374
2018-03-16,91.270958,91.788612,86.721031,87.456650,86.191376,22765608
2018-03-19,87.184196,88.274002,84.268974,87.511139,86.245071,21394394
2018-03-20,86.612053,89.036858,86.257866,87.701851,86.433029,17242124
2018-03-21,88.137772,90.535339,87.810837,88.382980,87.104309,14220268
2018-03-22,88.491959,89.282066,86.394089,86.884499,85.627502,11326269
2018-03-23,84.459686,85.113571,81.026810,83.070190,81.868370,18236099
2018-03-26,83.097435,90.589828,82.143860,89.227577,87.936676,22902521
2018-03-27,90.399117,91.379936,86.421333,87.129707,85.869156,22051871
2018-03-28,86.584808,88.219505,84.296219,85.222549,83.989594,21470217
2018-04-02,85.712959,88.519203,82.389069,87.674606,86.406181,18337901
2018-04-03,86.230621,88.982368,85.304291,88.491959,87.211700,21100128
2018-04-04,88.519203,90.671562,80.154968,82.525291,81.331360,61208164
2018-04-05,85.335617,98.135963,81.004677,94.863693,93.491257,42856294
2018-04-06,95.120338,99.226715,94.767448,96.082771,94.692696,16557821
2018-04-09,96.371506,97.526421,93.452126,94.414558,93.048615,8024416
2018-04-10,95.280746,96.852722,94.125832,94.799530,93.428024,7711830
2018-04-11,94.992020,95.441154,91.495178,92.746346,91.404541,7993153
2018-04-12,92.778427,93.869179,86.394295,87.324646,86.061287,12107380
2018-04-13,90.083618,91.751831,88.287079,89.441994,88.147987,18682047
2018-04-16,88.992859,91.046043,87.902107,90.308182,89.001656,7913136
2018-04-17,90.757317,91.719749,88.415398,89.506157,88.211227,5496341
2018-04-18,90.468590,90.468590,87.067993,87.741699,86.472290,5139668
2018-04-19,86.939674,91.302696,86.618858,90.885643,89.570755,9986051
2018-04-20,90.468590,90.468590,87.260483,88.351234,87.073006,6122099
2018-04-23,89.185349,91.110207,88.287079,89.666565,88.369324,6960812
2018-04-24,90.179855,90.661072,87.805862,88.479561,87.199478,5641426
2018-04-25,88.543724,89.506157,87.677536,88.254997,86.978180,4277522
2018-04-26,88.543724,90.949806,87.260483,90.179855,88.875183,4409996
2018-04-27,90.436508,95.344910,89.987373,90.981888,89.665611,11783652
2018-04-30,91.334778,92.650101,88.928696,89.891129,88.590630,3973908
2018-05-02,90.051537,90.789398,79.689354,83.025780,81.824608,13025322
2018-05-03,83.410751,83.731567,79.111893,81.100922,79.927597,20057125
2018-05-04,81.293404,84.982727,80.619705,81.229240,80.054047,20059687
2018-05-07,81.550056,83.346596,80.106407,81.870865,80.686401,19006661
2018-05-08,82.287918,85.656425,80.715942,84.341103,83.120903,7209269
2018-05-09,83.667404,84.341103,82.159592,82.801216,81.603294,5556490
2018-05-10,83.346596,83.859894,80.651787,81.261322,80.085686,7504479
2018-05-11,81.838783,83.025780,79.176056,81.999191,80.812866,9263105
2018-05-14,82.031273,82.127510,78.021133,79.561028,78.409981,7854960
2018-05-15,79.561028,83.057861,77.828651,79.111893,77.967354,10525423
2018-05-16,78.919411,80.074326,77.411598,78.983566,77.840881,6247641
2018-05-17,79.817673,80.587624,78.149460,79.176056,78.030571,4922000
2018-05-18,79.432701,79.561028,75.422569,76.096275,74.995354,6429588
2018-05-21,76.352921,77.571999,74.428055,75.839622,74.742409,4982120
2018-05-22,76.930382,79.240219,75.871704,78.438194,77.303391,5766771
2018-05-23,78.277786,78.566513,74.941353,75.326324,74.236542,3996194
2018-05-24,75.711304,77.315353,74.203491,76.449165,75.343140,6809081
2018-05-25,76.385002,80.780106,75.743385,80.074326,78.915855,8545640
2018-05-28,79.496864,84.373184,79.496864,83.186188,81.982697,7804639
2018-05-29,82.127510,82.993698,78.759003,79.368546,78.220284,6376433
2018-05-30,78.341949,80.330971,77.956978,79.176056,78.030571,3324790
2018-05-31,79.561028,79.721436,77.154945,77.636162,76.512962,7144834
2018-06-01,77.636162,78.406113,74.139328,76.705811,75.596069,9722786
2018-06-04,76.962463,77.636162,72.920250,74.588463,73.509354,8032675
2018-06-05,74.428055,75.262169,72.535278,74.043083,72.971870,4918698
2018-06-06,74.107246,76.769974,73.433548,75.871704,74.774033,6253502
2018-06-07,75.871704,82.255836,75.871704,80.459297,79.295250,17145197
2018-06-08,80.042244,81.614220,78.630676,81.036758,79.864357,8320813
2018-06-11,81.935028,85.239372,81.421730,82.287918,81.097412,10227843
2018-06-12,81.678375,82.704971,80.940514,81.902946,80.718018,3525932
2018-06-13,82.480408,85.111053,82.320000,82.865379,81.666527,10410157
2018-06-14,82.448326,86.522621,81.614220,85.945160,84.701752,15420224
2018-06-15,86.618858,88.030426,84.309029,84.982727,83.753242,13898773
2018-06-18,85.271454,87.260483,83.699486,86.201805,84.954674,13121499
2018-06-19,85.078972,86.971756,82.704971,83.346596,82.140778,8714922
2018-06-20,82.769135,84.918564,82.704971,84.533592,83.310600,7630630
2018-06-21,84.501511,85.143135,82.448326,83.314514,82.109169,5664223
2018-06-22,83.282433,84.052376,81.838783,83.635323,82.425323,6427410
2018-06-25,83.410751,84.116539,81.293404,81.485893,80.306992,4307412
2018-06-26,80.330971,84.052376,80.330971,82.865379,81.666527,8685766
2018-06-27,82.127510,82.127510,72.182381,73.850601,72.782173,18195059
2018-06-28,72.824005,74.203491,69.744225,70.161278,69.146225,13624874
2018-06-29,70.642494,73.273140,70.642494,72.599442,71.549110,9766020
2018-07-02,72.374870,72.984413,64.707497,67.402306,66.427177,22074830
2018-07-03,67.113579,69.263008,65.830338,68.172249,67.185974,11787383
2018-07-04,68.204330,69.776306,66.568199,69.102600,68.102859,11036532
2018-07-05,69.327171,69.327171,67.081497,67.947685,66.964653,6545131
2018-07-06,67.209824,72.310707,65.926575,71.187874,70.157974,19356589
2018-07-09,71.540764,72.727760,69.744225,71.637009,70.600594,9358024
2018-07-10,72.503197,74.011002,71.925735,73.208977,72.149826,8739556
2018-07-11,73.465630,80.523460,73.208977,79.625191,78.473228,41430172
2018-07-12,79.849754,81.165077,77.828651,79.753517,78.599693,12897744
2018-07-13,79.978081,84.822319,78.502350,84.469429,83.247375,40819011
2018-07-16,84.052376,86.522621,82.897461,85.720589,84.480431,28399661
2018-07-17,86.650940,90.853561,86.105560,88.736214,87.452423,30615637
2018-07-18,88.704132,92.393456,87.228401,91.238533,89.918549,24172884
2018-07-19,92.008476,98.937988,90.500671,96.916878,95.514740,22465016
2018-07-20,97.590584,105.675011,96.050690,104.552177,103.039581,42113359
2018-07-23,103.525581,110.615494,102.017769,109.845551,108.256355,36429184
2018-07-24,109.717224,120.624786,105.963737,119.373627,117.646599,84444898
2018-07-25,118.699921,131.724838,117.865814,128.195908,126.341240,88858638
2018-07-26,124.667000,129.575394,121.298485,126.880592,125.044952,66162047
2018-07-27,127.073074,132.655182,122.228836,125.693588,124.266876,44416991
2018-07-30,126.527702,128.580887,123.415840,124.185783,122.776184,21685477
2018-07-31,124.121620,127.169319,122.581726,125.404861,123.981430,13956426
2018-08-01,125.757751,126.784348,122.966705,123.993294,122.585884,8364175
2018-08-02,123.832893,129.414993,119.020729,126.078568,124.647484,26533948
2018-08-03,124.795319,131.083206,124.474510,127.137238,125.694138,31802007
2018-08-06,128.324234,129.703720,125.886078,127.169319,125.725861,13783939
2018-08-07,126.399376,126.591866,119.758598,122.004272,120.619431,21206813
2018-08-08,116.807137,133.906342,114.850197,128.099670,126.645645,55314801
2018-08-09,130.890717,132.751419,127.169319,128.548813,127.089706,23748439
2018-08-10,128.099670,129.543320,125.821915,127.778862,126.328484,14473803
2018-08-13,125.757751,127.554291,123.672485,124.731163,123.315376,11210689
2018-08-14,124.923645,131.788986,124.827400,129.799973,128.326645,20777577
2018-08-16,127.361809,132.173965,127.361809,130.184937,128.707260,14732446
2018-08-17,129.607483,132.623108,128.773376,130.281189,128.802414,8569903
2018-08-20,130.345352,137.467346,129.703720,136.344498,134.796906,30872546
2018-08-21,137.306931,142.439911,136.055771,136.857803,135.304352,34411752
2018-08-23,137.627747,138.108963,130.954880,135.285828,133.750244,22438632
2018-08-24,134.740448,137.627747,133.040161,133.970505,132.449860,12187310
2018-08-27,134.932938,136.857803,133.008072,135.927444,134.384583,12303976
2018-08-28,136.440750,149.176926,134.387558,147.380386,145.707520,56713612
2018-08-29,148.663635,151.839661,141.092499,143.274017,141.647751,44981172
2018-08-30,142.760712,148.374908,141.028336,143.723145,142.091782,44266980
2018-08-31,144.364777,146.674606,142.664474,144.525177,142.884720,22107612
2018-09-03,145.006393,145.904663,130.986969,135.061264,133.528229,31267861
2018-09-04,135.382065,138.846832,129.607483,134.997101,133.464798,45530498
2018-09-05,133.585526,139.039307,132.045639,135.349991,133.813675,55270563
2018-09-06,150.000000,170.649994,139.350006,163.699997,161.841904,74817700
2018-09-07,165.250000,169.899994,155.699997,157.350006,155.563980,42704819
2018-09-10,158.000000,158.000000,149.649994,150.750000,149.038879,20590646
2018-09-11,151.000000,153.699997,146.300003,148.250000,146.567261,15083637
2018-09-12,148.500000,150.149994,142.750000,148.899994,147.209869,16166704
2018-09-14,149.750000,152.899994,148.250000,150.600006,148.890594,8859644
2018-09-17,150.199997,155.649994,146.800003,152.050003,150.324127,10925422
2018-09-18,151.949997,154.850006,146.300003,148.449997,146.764984,7447741
2018-09-19,149.399994,150.699997,145.300003,147.350006,145.677460,5315295
2018-09-21,148.000000,153.500000,132.649994,138.449997,136.878494,12829824
2018-09-24,138.449997,139.750000,131.149994,134.500000,132.973312,5960439
2018-09-25,133.500000,142.399994,125.650002,138.350006,136.779633,8571550
2018-09-26,140.399994,142.500000,133.699997,136.500000,134.950623,6768299
2018-09-27,136.000000,143.050003,132.699997,142.250000,140.635376,9769528
2018-09-28,142.649994,143.399994,125.599998,130.600006,129.117599,11876058
2018-10-01,127.000000,138.600006,121.550003,137.350006,135.790985,9826192
2018-10-03,137.000000,141.500000,130.050003,134.800003,133.269928,6829117
2018-10-04,129.399994,134.300003,127.000000,132.949997,131.440903,7184987
2018-10-05,131.550003,135.750000,128.250000,130.199997,128.722137,6099515
2018-10-08,129.000000,134.850006,121.349998,133.149994,131.638672,10658358
2018-10-09,136.000000,137.699997,129.350006,135.899994,134.357437,7186017
2018-10-10,136.500000,147.850006,135.000000,143.750000,142.118347,9209149
2018-10-11,138.000000,143.399994,135.149994,138.199997,136.631332,8421556
2018-10-12,140.100006,145.399994,140.100006,143.850006,142.217209,6338784
2018-10-15,147.000000,153.750000,143.800003,152.449997,150.719589,9011923
2018-10-16,152.350006,160.000000,151.750000,157.649994,155.860565,9671300
2018-10-17,160.100006,163.649994,154.250000,161.750000,159.914017,11660585
2018-10-19,158.500000,170.699997,158.500000,168.750000,166.834564,11861481
2018-10-22,171.100006,176.699997,164.399994,168.500000,166.587418,13950566
2018-10-23,169.000000,171.850006,166.000000,169.550003,167.625488,8339433
2018-10-24,171.000000,172.250000,165.100006,167.550003,165.648193,5451065
2018-10-25,166.750000,174.399994,161.500000,172.100006,170.146545,7460591
2018-10-26,174.000000,174.750000,165.300003,166.750000,164.857269,6982991
2018-10-29,168.649994,172.600006,165.050003,171.750000,169.800507,5332500
2018-10-30,172.500000,174.000000,168.100006,169.050003,167.131180,3885243
2018-10-31,167.000000,173.800003,164.699997,170.000000,168.070389,10254679
2018-11-01,171.050003,178.100006,168.850006,175.000000,173.013626,8041754
2018-11-02,176.600006,179.500000,173.800003,175.600006,173.606812,6839045
2018-11-05,176.100006,176.750000,155.800003,168.500000,166.587418,12668556
2018-11-06,168.250000,169.000000,162.000000,164.449997,162.583389,5834504
2018-11-07,165.000000,169.000000,164.699997,165.750000,163.868622,1138303
2018-11-09,165.500000,167.800003,163.949997,166.300003,164.412384,4079435
2018-11-12,166.000000,167.899994,158.149994,160.250000,158.431046,4332207
2018-11-13,160.250000,163.000000,158.750000,162.149994,160.309494,3641712
2018-11-14,163.300003,163.750000,158.250000,160.850006,159.024246,3263131
2018-11-15,161.750000,166.250000,160.000000,162.850006,161.001556,5297431
2018-11-16,163.000000,163.850006,157.500000,161.449997,159.617416,3885301
2018-11-19,162.399994,164.399994,159.550003,162.100006,160.260056,3424402
2018-11-20,161.649994,163.649994,156.949997,160.149994,158.332184,4293856
2018-11-21,161.600006,162.000000,158.500000,161.000000,159.172546,4209404
2018-11-22,161.899994,161.949997,157.550003,158.500000,156.700912,2405010
2018-11-26,158.500000,159.899994,155.649994,157.350006,155.563980,2428238
2018-11-27,157.350006,161.000000,154.250000,159.149994,157.343521,3925863
2018-11-28,159.149994,159.600006,156.300003,158.000000,156.206573,3156482
2018-11-29,159.350006,175.550003,158.699997,169.899994,167.971512,13648898
2018-11-30,168.500000,174.800003,163.500000,165.000000,163.127121,9405499
2018-12-03,166.050003,168.500000,163.500000,166.699997,164.807846,3213684
2018-12-04,165.949997,166.500000,160.000000,162.750000,160.902664,3797368
2018-12-05,161.050003,164.949997,155.750000,157.399994,155.613388,8601249
2018-12-06,155.800003,156.000000,149.750000,150.550003,148.841141,5714514
2018-12-07,151.800003,154.350006,150.000000,152.899994,151.164490,7411261
2018-12-10,146.850006,147.000000,141.000000,143.149994,141.525146,7484723
2018-12-11,139.000000,155.850006,134.500000,151.899994,150.175827,9251826
2018-12-12,152.800003,157.000000,151.050003,156.100006,154.328156,4377945
2018-12-13,156.000000,158.600006,154.000000,156.000000,154.229294,3499313
2018-12-14,156.000000,157.899994,154.100006,157.100006,155.316803,3389589
2018-12-17,157.100006,158.899994,156.350006,157.949997,156.157150,1595605
2018-12-18,157.699997,159.750000,156.199997,158.050003,156.256027,1689582
2018-12-19,160.000000,162.699997,158.500000,160.199997,158.381622,2312343
2018-12-20,159.399994,162.500000,158.399994,159.250000,157.442413,2539589
2018-12-21,159.800003,161.500000,152.000000,159.350006,157.541275,5335334
2018-12-24,159.399994,160.899994,156.500000,158.550003,156.750351,3130614
2018-12-26,156.850006,164.100006,155.100006,161.250000,159.419693,4065516
2018-12-27,162.250000,167.800003,159.850006,162.350006,160.507217,10882426
2018-12-28,161.949997,164.300003,159.800003,161.550003,159.716293,3905985
2018-12-31,162.850006,164.199997,160.199997,161.000000,159.172546,3890636
2019-01-01,160.899994,162.350006,155.449997,157.250000,155.465103,4726656
2019-01-02,157.000000,157.850006,152.500000,154.850006,153.092346,2735262
2019-01-03,154.899994,156.100006,150.300003,152.500000,150.769012,2758876
2019-01-04,152.100006,154.000000,150.000000,152.550003,150.818451,2777308
2019-01-07,152.899994,154.449997,150.250000,151.250000,149.533203,2714218
2019-01-08,150.500000,154.300003,149.649994,153.449997,151.708221,2791866
2019-01-09,153.600006,154.449997,147.600006,149.350006,147.654770,4054809
2019-01-10,151.000000,151.800003,148.500000,151.100006,149.384903,3534546
2019-01-11,151.100006,152.600006,149.100006,151.500000,149.780365,2254999
2019-01-14,151.000000,151.149994,147.000000,148.350006,146.666138,2624582
2019-01-15,148.500000,149.949997,147.250000,148.649994,146.962723,1805678
2019-01-16,148.199997,150.699997,148.000000,148.449997,146.764984,1574176
2019-01-17,148.399994,151.250000,146.350006,149.000000,147.308746,2618859
2019-01-18,149.699997,149.800003,144.550003,146.750000,145.084274,2306520
2019-01-21,146.500000,148.000000,144.250000,145.949997,144.293350,1763205
2019-01-22,145.399994,146.649994,141.699997,145.699997,144.046204,2261667
2019-01-23,145.500000,146.500000,142.050003,143.000000,141.376846,2322990
2019-01-24,143.000000,144.050003,141.100006,142.550003,140.931961,1678843
2019-01-25,142.850006,145.449997,136.149994,137.350006,135.790985,3297651
2019-01-28,138.000000,141.000000,118.949997,136.399994,134.851761,9404485
2019-01-29,136.449997,143.800003,133.600006,140.800003,139.201828,4301493
2019-01-30,140.899994,141.500000,136.500000,139.899994,138.312027,3102926
2019-01-31,139.500000,141.750000,135.000000,137.149994,135.593246,3498642
2019-02-01,136.949997,144.800003,134.550003,143.000000,141.376846,7091209
2019-02-04,142.899994,142.899994,121.300003,123.099998,121.702728,9832462
2019-02-05,122.000000,127.400002,119.599998,124.250000,122.839676,8484607
2019-02-06,123.849998,124.199997,114.800003,122.900002,121.504997,9905219
2019-02-07,122.199997,126.800003,119.050003,123.949997,122.543076,9826247
2019-02-08,123.000000,125.449997,115.699997,123.750000,122.345360,8059813
2019-02-11,122.949997,123.250000,115.800003,118.199997,116.858345,7048335
2019-02-12,117.199997,120.000000,115.349998,116.949997,115.622536,3698931
2019-02-14,118.449997,119.500000,116.000000,118.099998,116.759483,4962697
2019-02-15,118.150002,121.150002,116.500000,119.800003,118.440193,4509378
2019-02-18,118.300003,119.900002,116.099998,117.500000,116.166290,2569451
2019-02-19,118.400002,119.800003,116.800003,118.250000,116.907784,2644152
